protein_seq_id,n_peptides,n_modified_sites
2267448,1,2
2267468,1,1
2267485,1,2
2267490,1,1
2267632,1,0
2267648,1,1
2267676,1,2
2267862,1,1
2268067,1,1
2268109,1,1
2268261,1,2
2268857,1,1
2268868,1,3
2268886,1,3
2269131,1,1
2269231,1,3
2269601,1,1
2269730,1,1
2270003,1,1
2270078,1,1
2270202,1,1
2270287,1,1
2270335,1,0
2270568,1,2
2270764,1,0
2270799,1,1
2270801,1,1
2270930,1,2
2271052,1,2
2271073,1,1
2271190,1,2
2271216,1,1
2271276,1,2
2271888,1,1
2271949,1,2
2272065,1,3
2272892,1,1
2273131,1,2
2273268,1,2
2273650,1,1
2273711,1,2
2273968,1,1
2274077,1,2
2274151,1,3
2274501,1,1
2274507,1,0
2274943,1,1
2275186,1,1
2275379,1,4
2275520,1,1
2275925,1,1
2276070,1,0
2276562,1,0
2276912,1,1
2276948,1,1
2277013,1,1
2277329,1,1
2277343,1,2
2277368,1,1
2277595,1,1
2278054,1,1
2278134,1,2
2278164,1,1
2278215,1,2
2278218,1,2
2278358,1,2
2278378,1,1
2278647,1,2
2278842,1,2
2279007,1,4
2279008,1,1
2279064,1,1
2279182,1,0
2279508,1,0
2279541,1,1
2279707,1,2
2279835,1,1
2279836,1,1
2279879,1,1
2280085,1,2
2280307,1,2
2280555,1,2
2280709,1,1
2281180,1,2
2281593,1,2
2281720,1,2
2281909,1,1
2282166,1,1
2282428,1,1
2282458,1,2
2282820,1,1
2282878,1,2
2282986,1,2
2283168,1,1
2283487,1,2
2283676,1,2
2283865,1,3
2284019,1,0
2284054,1,3
2284123,1,0
2284300,1,1
2284340,1,5
2284356,1,2
2284453,1,1
2284484,1,1
2284565,1,1
2284713,1,2
2284747,1,2
2284751,1,1
2284790,1,2
2284897,1,2
2285016,1,1
2285091,2,2
2285124,1,4
2285370,1,1
2285402,1,2
2285512,1,1
2285945,1,1
2286643,1,2
2286647,1,1
2287248,1,1
2287502,2,3
2287694,1,1
2287710,1,3
2287811,2,0
2288213,1,2
2288622,1,1
2288711,1,1
2288731,1,1
2288735,1,1
2289073,1,1
2289142,1,2
2289335,1,1
2289343,1,0
2289415,1,1
2289728,1,2
2289915,1,2
2290130,1,0
2290302,1,3
2290327,1,4
2290663,1,2
2290921,1,1
2290958,1,2
2291121,2,6
2292198,1,1
2292474,1,1
2292695,1,1
2292711,1,1
2292935,1,1
2292993,1,2
2293055,1,1
2293072,1,3
2293533,1,1
2293566,1,1
2293568,1,2
2293956,1,3
2294250,1,1
2294287,1,2
2294357,1,0
2294440,1,1
2294489,1,2
2294600,1,3
2294935,1,1
2295025,1,1
2295088,1,2
2295385,1,1
2295805,1,1
2295877,1,2
2295991,1,1
2296675,1,1
2297043,1,5
2297301,1,1
2297765,1,3
2297837,1,1
2298339,1,2
2299018,1,1
2299104,1,2
2299150,1,1
2299363,1,2
2299726,1,2
2300025,1,2
2300061,1,1
2300186,1,2
2300292,1,1
2300326,1,2
2301308,1,1
2301406,1,0
2301557,1,1
2301637,1,1
2301747,1,1
2301853,1,0
2301948,1,1
2302027,1,3
2302084,1,2
2302192,1,4
2302388,1,1
2302408,1,1
2302580,1,1
2302679,1,3
2302830,1,1
2302949,1,3
2303002,1,2
2303154,1,2
2303200,1,1
2303409,1,1
2303426,1,1
2303639,1,1
2303683,1,3
2303712,1,1
2303842,1,2
2303905,1,0
2304091,1,2
2304254,1,2
2304334,1,2
2304516,1,1
2304519,1,1
2305052,1,2
2305307,1,1
2305312,1,1
2305706,1,1
2305795,1,2
2305808,1,2
2305826,1,1
2305995,1,1
2305997,1,1
2306227,1,1
2306545,1,2
2306885,1,3
2307006,1,1
2307187,1,2
2307649,1,2
2307748,1,4
2308127,1,1
2308205,1,0
2308368,1,1
2308647,1,2
2308864,1,1
2308910,1,1
2309014,1,2
2309030,1,0
2309034,1,3
2309090,1,1
2309470,1,1
2309832,1,0
2309940,1,2
2310040,1,5
2310151,1,2
2310993,1,1
2311612,1,2
2311656,1,1
2311660,1,1
2311689,1,1
2311741,1,2
2312075,1,1
2312180,1,1
2312184,1,1
2312293,1,2
2312366,1,3
2312486,1,1
2312522,1,2
2313236,1,1
2313346,1,1
2313359,1,3
2313401,1,1
2313504,1,1
2313671,1,0
2313951,1,1
2314094,1,2
2314172,1,1
2314328,1,0
2314374,1,1
2314392,1,1
2314541,1,1
2314650,1,2
2315011,1,2
2315013,1,2
2315124,1,3
2315180,1,1
2315446,1,2
2315493,1,2
2315497,1,1
2315502,1,2
2315515,1,1
2315519,1,1
2315563,1,1
2316022,1,2
2316032,1,1
2316035,1,2
2316242,1,1
2316584,1,1
2316589,1,1
2316704,1,3
2316781,1,1
2316897,1,0
2316900,1,2
2316990,1,1
2317429,1,2
2317498,1,1
2317718,1,3
2317944,1,1
2317996,1,1
2318079,1,1
2318341,1,2
2318350,1,1
2318352,1,1
2318454,1,0
2318542,1,1
2318651,1,2
2318791,1,1
2318839,1,2
2318845,1,0
2318908,1,2
2319039,1,2
2319501,1,2
2319524,1,2
2319711,1,1
2320116,1,1
2320285,1,1
2320533,1,0
2320571,1,1
2320880,1,2
2321449,1,1
2321934,1,1
2321945,1,0
2321961,1,1
2322321,1,2
2322555,1,1
2322626,1,1
2322721,1,1
2322783,1,1
2323441,1,1
2323675,1,2
2323843,1,1
2323879,1,1
2324066,1,0
2324130,1,7
2324280,1,1
2324315,1,2
2324328,1,1
2324355,1,3
2324371,1,0
2324382,1,1
2324419,1,1
2324660,1,1
2324663,1,3
2324685,1,2
2325006,1,2
2325087,1,1
2325249,1,2
2325282,1,1
2325865,1,1
2325897,1,1
2325898,1,1
2326093,2,4
2326488,1,1
2326503,1,2
2326589,1,0
2326613,1,0
2326655,1,0
2326675,1,0
2326721,2,9
2326769,1,0
2326771,1,0
2326774,1,0
2327039,1,4
2327061,1,1
2327215,1,2
2327217,1,2
2327227,1,1
2327230,1,1
2327326,1,1
2327428,1,2
2327429,1,1
2328473,1,3
2328680,1,0
2328895,1,1
2329211,1,1
2329531,1,3
2329607,1,3
2329792,1,2
2330017,1,1
2330020,1,1
2330339,1,3
2330348,1,2
2330413,1,1
2330426,1,2
2331271,1,0
2331383,1,0
2332225,1,3
2332298,1,3
2332389,1,1
2332393,1,1
2332477,2,2
2332596,1,1
2332731,1,3
2332753,1,1
2332873,2,1
2332987,1,1
2333157,1,2
2333913,1,1
2334115,1,1
2334237,1,3
2334238,1,3
2334247,1,3
2334249,1,3
2334717,1,3
2335188,1,1
2335234,1,1
2335351,1,1
2335428,1,2
2335837,1,1
2336097,1,2
2336170,1,1
2336287,1,2
2336375,1,1
2336517,1,1
2336571,1,1
2336864,1,3
2336877,1,1
2337306,1,2
2337324,1,1
2337341,1,1
2337416,1,2
2337522,1,0
2337523,1,2
2337716,1,1
2337808,1,3
2337811,1,0
2337882,1,1
2337999,1,1
2338006,1,1
2338173,1,1
2338184,2,3
2338223,1,1
2338330,1,1
2338474,1,1
2338696,1,3
2338717,1,0
2338954,1,1
2339114,1,1
2339435,1,1
2339514,1,0
2339722,1,3
2340263,1,1
2340321,1,1
2340623,1,2
2341255,1,3
2341378,2,4
2341772,1,0
2341966,1,1
2342918,1,1
2343040,1,2
2343141,1,1
2343328,1,1
2343417,1,2
2343491,1,3
2343505,1,1
2343575,1,2
2343777,1,2
2343780,1,1
2343870,1,1
2343967,1,3
2343990,1,1
2344378,1,2
2344419,1,1
2344477,1,1
2344505,1,2
2345093,1,1
2345345,1,1
2345515,1,0
2345536,1,3
2345617,1,0
2345702,1,1
2345745,1,1
2346093,1,1
2346177,1,1
2346377,1,2
2346699,1,1
2346797,1,1
2346835,1,1
2346871,1,3
2347308,2,1
2347452,1,1
2347463,1,1
2347559,1,1
2347646,1,1
2348742,1,2
2348855,1,1
2348922,1,2
2349083,6,34
2349086,1,1
2349087,1,1
2349365,1,1
2349454,1,2
2349509,1,0
2349998,1,1
2350330,1,1
2350480,1,5
2350756,1,3
2350774,1,1
2351060,3,25
2351708,1,8
2352105,1,2
2352347,1,2
2352676,1,2
2352822,1,4
2353136,1,1
2353271,1,3
2353679,1,1
2353821,1,1
2353848,1,3
2353902,1,1
2354222,1,1
2354229,1,1
2354295,1,1
2354310,1,2
2354362,1,1
2354403,1,0
2354905,1,1
2354909,1,1
2355197,1,1
2355536,1,1
2355544,1,1
2355639,1,2
2355856,1,2
2355864,1,2
2356199,1,3
2356299,1,1
2356470,1,1
2356480,1,2
2356672,1,1
2356850,1,2
2356851,1,3
2356979,1,0
2357328,3,3
2357506,1,1
2357661,1,1
2358000,1,1
2358282,1,2
2358413,1,2
2358428,1,1
2358429,1,2
2358552,1,2
2358730,1,2
2358779,1,2
2358803,1,0
2358809,1,1
2358822,1,2
2358962,1,2
2358973,1,1
2358981,1,0
2359108,1,1
2359135,1,2
2359422,1,2
2359532,1,0
2359740,1,2
2360238,1,3
2360310,1,1
2360665,1,1
2360788,1,1
2360890,1,2
2361015,1,1
2361047,1,1
2361172,1,1
2361814,1,1
2362130,1,3
2362168,1,1
2362395,1,1
2362970,1,2
2363052,1,1
2363143,1,2
2363240,1,1
2363423,1,1
2363427,1,0
2363545,1,1
2363629,1,2
2363987,1,1
2364528,1,1
2364659,1,1
2364661,1,1
2364664,1,1
2364841,1,1
2365192,1,0
2365938,1,2
2365949,1,1
2365968,1,0
2366386,1,1
2366471,1,1
2366598,1,2
2366599,1,2
2366749,1,1
2366917,1,1
2366934,1,0
2366950,1,3
2366955,1,1
2366970,1,1
2367040,1,1
2367263,1,2
2367344,1,0
2367478,1,2
2367512,1,3
2367721,1,1
2367726,1,1
2367796,1,2
2367895,1,0
2367906,1,0
2367913,1,0
2368038,2,0
2368141,1,1
2368437,2,0
2368447,1,2
2368511,1,1
2368521,2,0
2368625,1,1
2368785,1,0
2368850,1,1
2368903,1,2
2368911,1,0
2369214,1,0
2369276,1,1
2369329,1,2
2369372,1,1
2369407,1,3
2369875,1,0
2369881,1,1
2370338,1,1
2370445,3,7
2370498,1,2
2370657,1,2
2370769,1,1
2370793,1,6
2371005,1,3
2372993,1,1
2373403,1,0
2373789,1,1
2374125,1,1
2374199,1,1
2374461,1,1
2375239,1,0
2375363,1,1
2375556,1,1
2375660,1,2
2375745,1,2
2376239,1,1
2376315,1,3
2376406,1,1
2376410,1,1
2376464,1,4
2376508,1,1
2376733,1,2
2376762,1,1
2376915,1,2
2377119,1,1
2377356,1,1
2377584,1,2
2377718,1,1
2377783,1,2
2377982,1,1
2378120,1,3
2378303,1,1
2378331,1,2
2378400,1,1
2378498,1,2
2378619,1,1
2378841,1,3
2378922,1,1
2378953,1,2
2379198,1,1
2379200,1,1
2379233,1,1
2379234,1,1
2379393,2,3
2379395,1,1
2379440,1,1
2379579,1,1
2380162,1,1
2380210,1,1
2380213,1,2
2380265,1,1
2380349,1,1
2380692,1,2
2381229,1,2
2381272,1,1
2381519,1,2
2381689,1,1
2381793,1,1
2381885,1,1
2381946,1,2
2381961,2,2
2382319,1,1
2382376,1,3
2382953,1,0
2383078,1,3
2383086,1,3
2383100,1,2
2383279,1,2
2383353,1,1
2383442,1,1
2384113,1,2
2385096,1,4
2385234,1,1
2385332,1,1
2385388,1,1
2385602,1,1
2386008,1,3
2386081,1,1
2386615,1,1
2387008,1,0
2387009,1,1
2387156,1,1
2387401,1,1
2387698,1,1
2387987,1,4
2388028,1,3
2388031,1,2
2388075,1,2
2388091,1,2
2388252,1,1
2388344,1,2
2388515,1,3
2388518,1,2
2388529,1,1
2388610,1,3
2388694,1,1
2388741,1,1
2388743,1,1
2388892,1,1
2389000,1,1
2389211,1,1
2389213,1,1
2389215,1,1
2389221,1,0
2389227,1,0
2389264,1,1
2389332,1,1
2389520,1,2
2389798,1,1
2389830,1,3
2389852,1,0
2390209,1,1
2390279,1,2
2390342,1,1
2390345,1,2
2390350,1,2
2390599,1,4
2390630,1,2
2390632,1,1
2390694,1,1
2390727,1,1
2390894,2,2
2390950,1,2
2391038,1,2
2391223,1,1
2391537,1,2
2391758,1,1
2391762,1,2
2391963,1,1
2392054,1,1
2392067,1,2
2392237,1,1
2392248,1,1
2392307,1,2
2392464,1,1
2392472,1,1
2392475,1,1
2392548,1,1
2392578,1,1
2392685,1,2
2392708,1,1
2392716,1,1
2392777,1,1
2392802,1,1
2392828,1,1
2392870,1,2
2393027,1,3
2393182,1,1
2393203,2,3
2393281,1,2
2393349,1,3
2394046,1,1
2394261,1,2
2394513,1,1
2394880,1,2
2395004,1,2
2395255,1,2
2395300,1,1
2395302,1,1
2396062,1,2
2396262,1,1
2396561,1,1
2396652,1,1
2396668,1,1
2396771,2,2
2397112,1,1
2397114,1,1
2397158,1,0
2397262,1,5
2397271,1,5
2397323,1,2
2397603,1,1
2398090,1,4
2398322,1,1
2398598,1,2
2398782,1,1
2398817,1,3
2399005,1,2
2399162,1,2
2399228,1,1
2399616,1,2
2399795,1,1
2400225,1,2
2400230,1,1
2400402,1,3
2400713,1,1
2400859,1,1
2400912,1,1
2401155,1,1
2889777,1,1
2890198,1,2
2893977,1,1
2904448,1,1
2907693,1,2
2918939,1,0
2925243,1,2
2925387,1,1
2925972,1,1
2934856,1,2
2935439,1,1
2935676,1,1
2935792,1,1
2945184,1,3
2945202,1,2
2952340,1,1
2960803,1,1
2962825,1,4
2962838,1,1
2967587,1,2
3202163,1,1
3202728,1,3
3202765,1,0
3202918,1,1
3203044,1,1
3203820,1,2
3247023,2,7
3379553,1,2
3379559,1,1
3379621,1,2
3380468,1,2
3380516,1,1
3380657,1,1
3380680,2,6
3380872,1,2
3380876,1,1
3380920,5,5
3380993,8,34
3381349,1,4
3381524,1,4
3381668,1,1
3382259,1,1
3382270,1,2
3382272,1,1
3382398,1,1
3382413,1,4
3382536,4,8
3383505,1,1
3383658,1,2
3383768,1,1
3383769,1,2
3383881,1,1
3383953,1,1
3384011,3,7
3384012,1,3
3384785,1,1
3384936,1,0
3385030,1,2
3385053,1,2
3385203,1,5
3385228,1,6
3385305,1,1
3385391,1,1
3385561,1,2
3386267,1,2
3386272,1,2
3386289,1,2
3386562,1,0
3386975,1,2
3386976,1,2
3387084,1,1
3387090,1,1
3387569,1,1
3387928,1,4
3388089,1,2
3388450,4,10
3388480,1,1
3388744,1,1
3389027,1,0
3389065,1,1
3389494,1,0
3389567,1,2
3389613,1,1
3389833,1,0
3390016,2,3
3390110,1,2
3390265,8,38
3390928,1,1
3391471,1,2
3391969,2,5
3392055,1,1
3392129,1,1
3392175,1,3
3392176,1,1
3392297,1,1
3392320,1,2
3392475,1,2
3392814,1,1
3393014,7,40
3393075,1,0
3393131,1,6
3393521,1,0
3393593,1,2
3393996,1,1
3394188,1,0
3394269,1,2
3394323,1,2
3394627,1,1
3394862,1,4
3395024,1,1
3395407,2,4
3395532,1,2
3395575,1,1
3395593,1,4
3395626,1,1
3395693,1,0
3395696,1,4
3395704,1,0
3395719,1,4
3395729,1,1
3395793,1,2
3395794,1,2
3395799,1,0
3395940,1,3
3396079,1,1
3396303,1,1
3396420,1,1
3396872,1,0
3397159,1,2
3397300,1,1
3397366,1,1
3397435,2,10
3397455,1,1
3397499,2,2
3398051,1,1
3398123,1,1
3398130,1,1
3398136,1,0
3398197,1,0
3398446,1,0
3398916,1,1
3399052,1,1
3399294,1,1
3399551,1,2
3399830,2,2
3399918,1,2
3400190,2,3
3400274,2,11
3400817,1,1
3400857,1,1
3400878,1,1
3401111,1,2
3401366,1,4
3401484,1,1
3401570,1,3
3401980,1,1
3402014,1,1
3402020,1,1
3402053,1,0
3402120,1,2
3402186,1,1
3402430,1,7
3402571,1,8
3402741,2,3
3402914,1,0
3402966,1,1
3403032,1,1
3403116,1,2
3403218,1,0
3403375,1,3
3403600,1,3
3403793,3,7
3403892,1,0
3403914,2,6
3404006,1,1
3404007,1,1
3404123,1,1
3404250,1,4
3404523,1,0
3404676,1,0
3404705,1,1
3404813,1,1
3404904,1,1
3404972,1,2
3405571,1,2
3405641,2,1
3406344,1,1
3406854,1,3
3406945,1,1
3407004,1,2
3407053,1,1
3407510,2,1
3407702,1,2
3407708,4,7
3407730,2,3
3407770,1,0
3407773,1,1
3407776,1,8
3407821,1,1
3408046,3,11
3408189,1,0
3408193,2,0
3408412,1,0
3408684,1,1
3408961,2,0
3409164,1,3
3409228,1,3
3409278,1,0
3409421,1,1
3409459,1,0
3409469,2,2
3409528,1,1
3409545,1,1
3409547,1,1
3409585,1,3
3409586,2,2
3409898,1,2
3409986,1,3
3410000,1,1
3410051,1,1
3410747,1,1
3410908,6,14
3410939,2,3
3410942,4,11
3410967,1,1
3411231,1,0
3411386,1,1
3411400,1,2
3411438,1,1
3411471,1,1
3411656,1,1
3411659,1,1
3411716,1,1
3411890,1,1
3412565,1,1
3412627,1,2
3412832,1,1
3413055,1,2
3413104,1,1
3413214,2,1
3413264,1,1
3413600,1,0
3413601,1,1
3413839,1,1
3414264,1,1
3414283,1,1
3414304,1,2
3414398,1,4
3414428,1,1
3414759,1,2
3414800,1,1
3414826,1,1
3414871,1,1
3414873,1,0
3415384,1,1
3415398,1,1
3415420,1,1
3415479,1,2
3415509,1,1
3415782,1,5
3416171,1,1
3416192,1,2
3416200,1,9
3416312,2,12
3416313,1,1
3416391,1,1
3416466,1,1
3416624,1,3
3416766,1,1
3417369,1,2
3417732,1,0
3417787,1,1
3417969,1,2
3418000,1,2
3418155,1,0
3418162,1,0
3418222,1,2
3418224,1,2
3418253,1,2
3418315,1,2
3418319,1,3
3418320,1,1
3418322,1,3
3418330,1,3
3418349,1,0
3418361,1,1
3418737,1,1
3418745,1,1
3419203,1,1
3419205,1,2
3419241,1,1
3419259,1,2
3419396,1,1
3419462,1,1
3419524,1,1
3419545,1,0
3419616,1,3
3419728,1,0
3419730,1,1
3419743,1,0
3419751,1,2
3419873,1,1
3419959,1,0
3420022,1,1
3420029,1,0
3420034,1,0
3420093,1,1
3420176,1,0
3420200,1,1
3420299,1,1
3420379,1,1
3420598,1,1
3420606,1,1
3420704,1,0
3421061,1,2
3421136,1,0
3421144,1,0
3421361,1,1
3421377,1,2
3421417,1,1
3421517,1,1
3421559,1,1
3421642,8,45
3421748,1,2
3421760,1,1
3421802,1,1
3421804,1,1
3421860,1,1
3421953,1,6
3422118,1,3
3422179,1,1
3422187,1,1
3422225,12,46
3422228,12,46
3422328,1,0
3422351,1,2
3422746,1,0
3422771,1,1
3422813,1,2
3422834,1,1
3422859,1,0
3422878,1,2
3422927,1,1
3422979,1,3
3422993,1,1
3423001,1,1
3423136,1,1
3423185,1,1
3423277,1,2
3423291,1,2
3423298,1,0
3423318,1,0
3423347,1,1
3423603,1,1
3423662,1,1
3423690,1,1
3423696,1,1
3423723,1,0
3423783,1,2
3423785,1,2
3423808,1,1
3424017,1,1
3424093,1,0
3424266,1,3
3424344,1,1
3424416,1,2
3424417,1,2
3424418,1,1
3424573,1,1
3424627,1,1
3424628,1,1
3424689,1,1
3424767,1,3
3425180,1,0
3425258,1,2
3425601,1,0
3425624,1,1
3425665,1,2
3425744,1,1
3425830,1,1
3425857,1,1
3425859,1,1
3425869,1,3
3425926,1,0
3426066,1,1
3426140,1,1
3426164,3,11
3426482,1,0
3426486,1,3
3426489,1,1
3426492,1,2
3426671,1,3
3426730,3,12
3426832,4,0
3426864,1,1
3426933,1,1
3426935,1,0
3427024,1,1
3427294,1,2
3427374,1,3
3427435,1,2
3427489,1,1
3427579,1,2
3427597,1,2
3427722,1,0
3427758,1,1
3427867,1,2
3427897,1,1
3428114,1,1
3428276,1,2
3428484,1,1
3428542,1,0
3428585,1,1
3428855,1,2
3428964,1,1
3429010,1,1
3429061,1,3
3429064,1,1
3429189,1,1
3429208,1,2
3429256,1,2
3429456,6,14
3429473,1,1
3429481,1,1
3429616,1,8
3429618,1,0
3429779,1,1
3430061,2,4
3430316,1,2
3430453,1,0
3430589,1,1
3430594,1,4
3430604,1,0
3430612,1,0
3430617,1,3
3430626,1,1
3430633,1,3
3430755,1,2
3430759,1,1
3431039,1,3
3431338,1,1
3431341,1,3
3431382,1,1
3431430,1,1
3431452,1,1
3431472,1,0
3431510,1,2
3431516,1,2
3431968,1,0
3432066,1,1
3432072,1,0
3432167,1,1
3432221,1,1
3432231,1,2
3432465,1,2
3432549,2,10
3432551,2,10
3432698,1,1
3432793,1,1
3432829,1,3
3432859,1,1
3433148,1,3
3433154,1,3
3433235,1,3
3433345,1,1
3433414,1,1
3433677,1,2
3433820,1,1
3433831,1,2
3433862,1,1
3433869,2,3
3433947,1,2
3434143,1,0
3434148,1,0
3434229,1,1
3434289,1,1
3434291,1,1
3434292,1,1
3434297,2,0
3434316,1,2
3434474,1,2
3434506,1,1
3434744,1,1
3434781,1,3
3434795,1,2
3434822,1,0
3434851,1,1
3434908,1,3
3434981,1,1
3434990,1,3
3435185,1,1
3435324,2,2
3435423,1,0
3435429,1,0
3435437,2,0
3435438,1,0
3435450,1,1
3435488,1,1
3435519,1,2
3435541,1,3
3435558,1,1
3435565,1,2
3435615,1,3
3435634,1,1
3435644,1,0
3435651,1,5
3435724,7,5
3435726,1,2
3435752,1,6
3435779,1,1
3435874,1,0
3435878,1,0
3436005,1,1
3436006,1,1
3436080,1,1
3436116,1,0
3436147,1,0
3436153,1,1
3436161,1,2
3436184,1,1
3436311,1,2
3436428,1,1
3436433,1,1
3436517,1,0
3436551,1,1
3436569,1,1
3436577,1,1
3436655,1,1
3436675,1,6
3436676,1,6
3436818,1,1
3436841,1,1
3436884,1,1
3436912,1,2
3436958,1,1
3436973,1,2
3437060,1,2
3437108,3,3
3437173,1,2
3437257,2,0
3437259,2,0
3437338,1,1
3437359,1,2
3437401,1,1
3437471,1,1
3437486,1,1
3437492,1,0
3437599,1,1
3437601,1,1
3437659,1,6
3437664,1,2
3437759,1,1
3437769,1,1
3508505,1,3
3515677,1,2
3521036,1,3
3522285,1,0
3532698,1,2
3542688,1,2
3549556,1,1
3553413,1,2
3553546,1,2
3564481,1,1
3567154,1,0
3569393,1,2
3571846,1,1
3585673,1,1
3591002,1,1
3599441,1,4
3600715,1,1
3602331,1,1
3602665,1,1
3605351,1,1
3618720,1,1
3626871,1,1
3628195,1,2
3628462,1,1
3629812,1,0
3629824,1,2
3749458,1,1
3749585,1,1
3749607,1,2
3749672,1,1
3749726,1,4
3749930,1,1
3749971,5,5
3750002,1,1
3750075,1,2
3750281,1,4
3750284,3,8
3750294,1,1
3750322,2,4
3750380,1,0
3750654,1,3
3750688,1,1
3750701,1,1
3750723,1,0
3750764,1,2
3750910,1,1
3750921,1,1
3750974,1,1
3751065,1,1
3751082,1,1
3751107,1,0
3751186,1,2
3751235,1,0
3751248,1,0
3751249,1,2
3751348,1,1
3751490,1,0
3752000,1,2
3752073,1,0
3752204,1,1
3752297,1,1
3752418,1,2
3752616,1,2
3752633,1,1
3752907,1,1
3752965,1,2
3753018,1,2
3753051,1,1
3753062,1,2
3753186,1,0
3753216,1,1
3753536,1,1
3753557,1,0
3753562,1,1
3753648,1,2
3753681,1,1
3753685,1,0
3753912,1,1
3753982,1,4
3754073,1,2
3754140,1,2
3754287,1,2
3754408,1,0
3754852,1,1
3754928,1,3
3754971,1,1
3754975,1,1
3755057,1,0
3755118,1,0
3755137,1,1
3755458,1,2
3755469,3,0
3755489,1,1
3755732,1,1
3755757,1,1
3755873,1,2
3755971,1,0
3756078,1,1
3756128,1,3
3756136,1,0
3756200,1,3
3756573,1,1
3756584,1,1
3756687,1,2
3756774,1,0
3756789,1,0
3756852,1,1
3756923,1,2
3756924,1,2
3757643,1,1
3757703,1,1
3757761,1,1
3757838,1,1
3757864,1,1
3757940,1,2
3758081,1,1
3758122,1,2
3758144,1,2
3758149,1,1
3758156,1,2
3758327,1,2
3758439,1,3
3758490,2,0
3758523,1,0
3758607,1,1
3758921,1,2
3759185,1,2
3759195,1,1
3759202,1,1
3759207,1,1
3759209,1,1
3759252,1,1
3759255,1,1
3759365,1,3
3759393,2,1
3759409,1,1
3759572,1,1
3759619,1,1
3759763,1,1
3759829,1,0
3759988,1,1
3760092,1,2
3760175,1,1
3760465,1,7
3760531,1,1
3760662,1,2
3760681,1,0
3760690,1,0
3760696,1,0
3760733,1,2
3760749,1,1
3760827,1,0
3760943,1,1
3760960,1,3
3760964,1,0
3761053,1,1
3761090,2,0
3761169,1,2
3761299,1,4
3761349,1,2
3761666,1,1
3761790,1,1
3761990,1,2
3762055,1,1
3762056,1,1
3762118,1,1
3762160,1,2
3762187,1,2
3762227,1,1
3762366,1,1
3762530,1,0
3762546,1,2
3762686,1,1
3762868,1,1
3763199,1,1
3763435,1,3
3763551,1,1
3763675,1,0
3763703,1,1
3763741,1,0
3763750,1,1
3763754,1,1
3763819,1,2
3763923,1,1
3763944,1,2
3763949,1,1
3764057,1,1
3764096,1,1
3764145,1,0
3764215,2,0
3764304,1,1
3764318,1,1
3764367,1,2
3764394,1,2
3764422,1,1
3764474,1,1
3764497,1,0
3764523,1,1
3764551,1,1
3764625,2,0
3764705,1,2
3764750,1,1
3764754,1,0
3764862,1,0
3765099,1,1
3765141,1,0
3765685,1,0
3765717,1,1
3765723,1,1
3765833,1,0
3765845,1,3
3765951,1,0
3766029,1,1
3766064,1,1
3766152,1,2
3766429,1,1
3766532,1,1
3766613,1,1
3766670,1,4
3766676,1,1
3766724,1,2
3766729,1,2
3766821,1,1
3766858,1,1
3766872,1,2
3767033,1,1
3767083,1,1
3767101,1,1
3767102,1,1
3767113,1,1
3767136,1,1
3767195,1,1
3767260,1,1
3767332,1,3
3767417,1,1
3767813,1,0
3767818,1,2
3768029,1,1
3768081,1,2
3768103,1,1
3768461,1,3
3768535,1,2
3768606,1,3
3768876,1,2
3768988,1,1
3769042,1,1
3769066,1,1
3769067,1,1
3769149,1,2
3769164,1,3
3769236,1,1
3769342,1,3
3769436,1,1
3769438,1,1
3769439,1,1
3769440,1,1
3769441,1,1
3769859,1,1
3769912,1,1
3769994,1,0
3770146,1,1
3770168,1,1
3770343,1,1
3770385,1,0
3770458,1,1
3770459,1,3
3770575,2,3
3770595,1,1
3770596,1,1
3770601,1,1
3770607,1,1
3770622,1,0
3770626,1,1
3770727,1,1
3770745,1,0
3770754,1,1
3770861,1,0
3770993,1,1
3771315,1,1
3771348,1,1
3771508,1,1
3771510,1,1
3771511,1,1
3771516,1,1
3771518,1,1
3771578,1,1
3771668,1,1
3771671,1,2
3771743,1,1
3771749,1,0
3771889,1,2
3772042,1,4
3772165,1,0
3772854,1,2
3773187,1,2
3773191,1,2
3773241,1,3
3773386,1,6
3773398,1,2
3773632,1,3
3773645,1,1
3773664,1,1
3773834,1,0
3773858,1,2
3773866,1,4
3774130,1,2
3774210,1,1
3774244,1,3
3774307,1,1
3774312,1,0
3774395,1,1
3774546,1,1
3774572,1,2
3774652,1,1
3774703,1,1
3774728,1,1
3774747,1,1
3774771,1,2
3774814,1,1
3775058,1,1
3775159,1,1
3775171,1,1
3775252,1,1
3775344,1,1
3775351,1,1
3775370,1,1
3775371,1,1
3775373,1,1
3775501,1,1
3775601,1,1
3775645,1,1
3775679,1,4
3775768,1,3
3775844,1,0
3775855,1,1
3775914,1,1
3776005,1,3
3776096,1,2
3776153,1,1
3776207,1,1
3776348,1,2
3776376,2,0
3776477,1,1
3776541,1,0
3776553,2,4
3776585,1,1
3776600,1,3
3776629,1,1
3776705,1,0
3776709,1,1
3776783,1,1
3776812,1,1
3776863,1,5
3776914,1,0
3776964,1,2
3776997,1,3
3777297,1,2
3777426,1,2
3777437,1,0
3777484,1,1
3777534,1,1
3777591,1,2
3777762,1,1
3778008,1,1
3778065,1,4
3778118,1,1
3778178,1,1
3778229,1,1
3778244,1,1
3778245,1,2
3778249,1,1
3778283,1,1
3778288,1,2
3778338,1,1
3778409,1,2
3778559,1,2
3778719,1,3
